"","rep","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","n","q","our_beta0_se","our_beta1_se","our_beta2_se","cc_beta0_se","cc_beta1_se","cc_beta2_se","naive_beta0_se","naive_beta1_se","naive_beta2_se","gs_beta0_se","gs_beta1_se","gs_beta2_se"
"3423",3423,-2.21506398355333,0.101600209163807,0.315905380836553,-2.19500318933204,0.1094498604968,0.262210755234167,-2.08068911449941,-0.0957950292915486,0.343757997398766,-2.23555831981209,0.149598803228725,0.285647240951693,1000,0.75,0.167933457480345,0.228455953864211,0.0933026091566196,0.19802361861538,0.263363160424925,0.118819420550279,0.181881429027725,0.24440197184587,0.10600385288908,0.174309122368492,0.230578163121923,0.102249845331665
"3424",3424,-2.09121742772428,-0.0181577824733565,0.351566190094825,-2.22074352190324,0.202627199686239,0.156572629074608,-2.07420781775484,-0.0359020864644189,0.308527332562196,-2.06926690756805,-0.0465515644020998,0.310676068011384,1000,0.75,0.156323423538655,0.218664831976699,0.0919410105839064,0.194105630578014,0.256019250681721,0.124601850406893,0.180357950748381,0.241027827332268,0.108974920258874,0.161631866560196,0.221269883945526,0.1044858219665
"3425",3425,-2.34520383747018,0.151030324745074,-0.0145015645719311,-2.44034183006603,0.285180910710437,-0.207334397135159,-2.33675687869846,0.137534723859847,-0.0747923087035022,-2.40818496743412,0.249774059155226,-0.0973767592224327,1000,0.75,0.176254313385288,0.232558324296564,0.0995319151729572,0.217855392943001,0.270231066957541,0.127549076089734,0.196608497157755,0.253543923763941,0.116209908975885,0.187856681937538,0.239079419234942,0.109948097731938
"3426",3426,-2.28339490200508,0.117677185998797,0.099592320418784,-2.35529142337986,0.359250042087253,0.0956018963169872,-2.38924629421694,0.323674393117316,0.0661968552624864,-2.35069821583467,0.275076973638415,0.0826023649248955,1000,0.75,0.169435467625847,0.229838854586747,0.104077556399742,0.20919926571621,0.268514786079378,0.125367891756271,0.194923579693439,0.249605950055282,0.115366950171812,0.182368426750392,0.237143347377405,0.111752000058159
"3427",3427,-2.27079030229765,0.195577058670499,0.144482308087822,-2.15822959484746,0.157059892333396,0.108489407314862,-2.43414440103918,0.470241932255677,0.0527416021476304,-2.25340255228127,0.218895550043145,0.121277491194268,1000,0.75,0.177026231115597,0.230998119221233,0.100387532073654,0.204407072280906,0.260813757205149,0.124661302955922,0.206351228549524,0.254733726926123,0.114825231885544,0.182090934210849,0.231697355553536,0.109353605223203
"3428",3428,-2.20917490492558,-0.056274727342291,0.257993704554052,-2.16217821793878,-0.124637645884724,0.208111615967629,-2.31584066831257,0.116572352278697,0.189374927386396,-2.20818123623845,-0.0530523507285024,0.233831316737208,1000,0.75,0.168739890988985,0.240182943848101,0.100745036854801,0.19767867410361,0.276476481415918,0.132143705021902,0.201151069079825,0.266459545838839,0.117885149328844,0.174479089197193,0.241362288074417,0.11207272506355
"3429",3429,-2.24553250697334,0.253887476095199,0.128476842888856,-2.47631305225888,0.396253724317829,0.101131876257892,-2.19360685398622,0.0934179251004632,0.170672539347678,-2.33955537794888,0.321124354613502,0.116678994076341,1000,0.75,0.170225668076037,0.228702041605668,0.101425777405088,0.22831190859036,0.289039877491951,0.136904665050795,0.189534742200928,0.24801446737016,0.11677907759812,0.183001790386397,0.234522511960101,0.111530970963244
"3430",3430,-2.15531961444956,0.0665076392955461,0.265612192282481,-2.16324348189764,0.068590572102806,0.176176319434211,-2.08881049220451,-0.0409311281450528,0.257226753704531,-2.19197036817319,0.121576491503485,0.218475088605116,1000,0.75,0.163566705398931,0.21989710570375,0.0967946060712776,0.195676382176148,0.258210864390426,0.120890581434723,0.175054170219689,0.232896991552322,0.108310147198782,0.172008394887467,0.225333381229129,0.105491677955867
"3431",3431,-2.0701829490714,-0.251560440203451,0.184310341995844,-1.94952190579372,-0.286928903753222,0.248999622724046,-2.22978893720205,0.0669385999558624,0.125261026434423,-2.0620091521498,-0.200966339204151,0.194302295167811,1000,0.75,0.158660667849201,0.224463715497452,0.103522448601807,0.185997091069331,0.25764153219447,0.126700906291699,0.193241650193874,0.252660507054929,0.117497951400673,0.167102489462448,0.230078232844966,0.11184788527615
"3432",3432,-2.43926384099992,0.350799455109794,0.182889157606684,-2.38007552507832,0.202385703754523,0.188398854548672,-2.29450758498878,0.105278094932289,0.229524645215913,-2.48760032671255,0.401302280724665,0.159671889827208,1000,0.75,0.185187250108748,0.241018272284825,0.101430628197591,0.217553905503484,0.284416954923429,0.136029815038723,0.195291978720757,0.256218118101684,0.117041573140567,0.197968673202099,0.251684545956715,0.113935671372013
"3433",3433,-2.12435426844709,-0.21005588540606,0.357999218704935,-2.48878713315179,0.220129703139455,0.123623376584199,-2.22259757798041,-0.0957014098207627,0.28315138464323,-2.29495712877076,0.0208900793245605,0.252415109505785,1000,0.75,0.160526752489322,0.239444834247365,0.103478574473581,0.224371742871893,0.297274440647013,0.132834082466025,0.190906607054123,0.262261035602566,0.118080449212232,0.176444799191551,0.243520968073548,0.112758462775974
"3434",3434,-2.26006576952894,0.212386007980123,0.184678404045767,-2.26205411019437,0.0888846533663779,0.268976265712244,-2.26678402863201,0.172233032766791,0.210901014192426,-2.28040553135023,0.197347466489388,0.207752351190761,1000,0.75,0.169685453135887,0.221827370055323,0.0967219356346075,0.213799982565095,0.277788551360254,0.12823493819587,0.193214286707724,0.247374385171859,0.111565306222675,0.183293330598124,0.234969637992651,0.108052777642733
"3435",3435,-2.33896261818297,0.303297181344911,0.176774276940628,-2.23435111468268,0.0554377901605919,0.343496923106585,-2.25360642126706,0.137914870029805,0.254750388964812,-2.24951247258636,0.136433563318983,0.256588863390364,1000,0.75,0.18328660271998,0.239424371300349,0.0967940527040515,0.205377891481317,0.275338293182039,0.121487222163089,0.191934048821014,0.247780298011937,0.10729850091917,0.179671328730807,0.234210597312142,0.104276186458501
"3436",3436,-2.59829005969967,0.574189930702228,-0.00887435888127389,-2.44235313685375,0.345988434415377,-0.0228335802894359,-2.63440868549267,0.61174537484476,-0.0544722462416729,-2.50260308170237,0.43425644979047,-0.00325577426436126,1000,0.75,0.186968507520784,0.235580632982265,0.101782733755826,0.218866829377874,0.278654994929435,0.126997996977333,0.209939730892313,0.258063792061446,0.115036542624734,0.191987495608822,0.241818470413823,0.11102716100302
"3437",3437,-2.28997103238495,0.156218539108979,0.262293789683868,-2.33242559510994,0.132331999103684,0.150347935887624,-2.26561601118275,0.0835444934438911,0.238171430932424,-2.30163378607607,0.145012564010534,0.226298909529607,1000,0.75,0.168817098171953,0.228898087096249,0.0961788818238795,0.204056612010225,0.272953335551518,0.133714599637474,0.190467787125904,0.25051499532265,0.114371305899709,0.176275795720565,0.232031635788703,0.109015205928743
"3438",3438,-2.36746043116627,0.267955521241113,0.208518678673476,-2.61423171131047,0.400814902944373,0.391146053562982,-2.46378545804337,0.318962501538069,0.268569183458435,-2.48488170027205,0.366883069081475,0.264069184581323,1000,0.75,0.174338739348241,0.23667679903037,0.0974447712584018,0.233468815368456,0.29493693396455,0.1238087703116,0.203092635658703,0.261972416118462,0.110444573354772,0.188007412094337,0.243083263574857,0.106244583230376
"3439",3439,-2.17052149718713,0.00982241901988335,-0.0887071413933293,-2.33033137502509,0.253746041590954,0.00872105077066998,-2.27214485774724,0.167254324873082,-0.0725485723658944,-2.2257575342606,0.101954277085577,-0.0519797890147888,1000,0.75,0.153819765417178,0.21656079573938,0.103058612470762,0.207052584163698,0.275006313195436,0.130294414530768,0.183288810551701,0.239121447404438,0.115377702557911,0.166826838742142,0.224772854771408,0.110522463606963
"3440",3440,-2.58361515957483,0.389533009494771,0.091146088579213,-2.84384882012015,0.801898511082299,0.0449206560385794,-2.26847458280875,-0.0772560148933355,0.221107620082102,-2.62470140489772,0.468019243764855,0.0948562562051569,1000,0.75,0.199533081816773,0.260002313036311,0.109239354407434,0.256985880584081,0.311286671514533,0.130258808212033,0.199636452206283,0.266993830003703,0.119296548323779,0.207697985986876,0.261169676567211,0.114593728135977
"3441",3441,-2.14131519236315,-0.0402024110613907,0.221859692387519,-2.15694364917198,0.0620411379009898,0.301435730787889,-2.16330819293468,0.0256112927913388,0.247685629225543,-2.1884966854905,0.0680063853203849,0.238659736202249,1000,0.75,0.157244486668182,0.220562181142964,0.0985485620792182,0.184482575292646,0.248535702348673,0.117513329121463,0.182000890663269,0.242187556172285,0.111611554673724,0.166288667346372,0.221877888762311,0.105523621511173
"3442",3442,-2.02045991105068,-0.151828467218767,0.224651851967508,-2.07339157872054,-0.0403747534406356,0.176586287323779,-1.90297205211127,-0.330759500064182,0.271897362010691,-2.04765097791525,-0.0983895170420175,0.203213499914669,1000,0.75,0.152798040734341,0.217630344970622,0.102465125604896,0.185486009263502,0.253252831627092,0.123464685075932,0.164045314448676,0.230536496019187,0.114523120328529,0.158798511934126,0.217961602351334,0.109239734561668
"3443",3443,-2.15801557540084,-4.92626579242664e-05,0.367943719926588,-2.17543084997639,-0.105867734550725,0.454537400186532,-2.31145417751457,0.192106172866387,0.345116034498904,-2.19745799620332,0.0181624355220721,0.386187301650942,1000,0.75,0.157987185320881,0.229079498231287,0.0915625036380073,0.188530564265837,0.259765506841628,0.11716793057289,0.196885654323776,0.257417433650006,0.104961531427164,0.166511960319384,0.227761903144622,0.0998208643430773
"3444",3444,-1.91702161933024,-0.285067180368252,0.246320683673983,-2.16949897683581,0.0278440337825903,0.0822496312368393,-2.0495178053135,-0.0888962985824896,0.168174756943196,-1.98638551252092,-0.204402651352198,0.198369450749102,1000,0.75,0.144138780465182,0.215701145291591,0.0977279511563453,0.196965162107486,0.265069519169957,0.132175642497929,0.17536954234247,0.236019254161838,0.111941827041864,0.155432897672401,0.2206701667914,0.108596702809523
"3445",3445,-2.32789489531927,0.185358903354296,0.482465363355,-2.15049190791863,-0.100975687460827,0.456763843608489,-2.2269234573596,0.0241880932955529,0.482629996777542,-2.21783832119895,0.0111128589022963,0.485458802823394,1000,0.75,0.178356196079447,0.23806214146972,0.0909536384006796,0.197025526307681,0.270664305376905,0.116003921768277,0.196923785574487,0.255952648696161,0.101670872503148,0.178350352824676,0.237441093116657,0.0995643368396893
"3446",3446,-2.31874097974348,0.269546296099435,0.303387049515736,-2.29029468080366,0.353107789722399,0.252472117809957,-2.37817004843621,0.388656442670447,0.256687921698146,-2.27080727684837,0.245847032525713,0.297310757601361,1000,0.75,0.170686664044188,0.223378177126724,0.0963605672225889,0.203895407239264,0.259502473845496,0.119621295469692,0.201377892384389,0.252237620434036,0.110246477441552,0.174038094498771,0.223280950775756,0.103883605904817
"3447",3447,-2.2674020316903,-0.0129282186751824,0.266470656993885,-2.27228439135466,0.0383515559259468,0.279384747417637,-2.10737899714184,-0.248248621629036,0.336817945866965,-2.25560628500205,-0.0155418616938149,0.276438908270654,1000,0.75,0.169518656860521,0.238166360498273,0.0993196662157421,0.200622330283646,0.270491348179816,0.122202881737796,0.190561799968896,0.263130471874617,0.114417088675252,0.177809041571429,0.242607070470445,0.108601445275452
"3448",3448,-2.3047198569662,0.219845194955145,0.212108208274972,-2.366603186189,0.252135231945855,0.229242696031557,-2.29227134481086,0.173286702376639,0.224186913789575,-2.27049780865348,0.148090429406113,0.235181435400234,1000,0.75,0.181654682892225,0.229790436872051,0.0951437402887526,0.222441811446092,0.276723494882574,0.118396291372836,0.210207277859212,0.261769684012581,0.110919297903266,0.18749063461551,0.234461761383274,0.103662180898434
"3449",3449,-2.26929141680828,0.308134546780055,0.170359095705264,-2.20759005529612,0.312901582979118,0.0802291079675366,-2.15118708183106,0.157366054004353,0.17447776299185,-2.23357017930408,0.292450885493723,0.141267444976562,1000,0.75,0.170149341828602,0.223846645754974,0.0945892622738122,0.202325652424183,0.261216434250436,0.119468358389306,0.188742458623523,0.240000911761084,0.104170260507844,0.177870760108696,0.229421432681373,0.102811948727764
"3450",3450,-2.15728954397354,-0.0679419375377176,0.297028623947099,-1.89973996378444,-0.121248865523204,0.29007955533352,-2.10051858036162,-0.0153401063480157,0.27801388163164,-2.03776516631169,-0.118715066291294,0.30344595545412,1000,0.75,0.162283376669717,0.22294590717068,0.0998723958417522,0.178365608981422,0.23894116498793,0.111415528358147,0.188472260234406,0.245743087802249,0.108877440574861,0.164189194767778,0.224139293426752,0.105277344397062
"3451",3451,-2.41922317125172,0.411175754700654,0.24800260427849,-2.27609552440367,0.259483960617535,0.0519509762670718,-2.27722576045658,0.227667937866616,0.200942201250044,-2.2935167575427,0.258899308239819,0.196640497769516,1000,0.75,0.188323631750717,0.243576415841582,0.096115446396385,0.205175150455688,0.267537861165057,0.126560003570235,0.192773280961977,0.249612354453508,0.111177615976631,0.182588737137468,0.236597393401951,0.10722713351582
"3452",3452,-2.20986454982248,0.296577017951662,0.148970430800147,-2.28199711430632,0.266743222864607,0.212771129270746,-2.29253751586009,0.343987976208257,0.157281154061803,-2.22572807399415,0.265026891656248,0.177088412733493,1000,0.75,0.161707564764969,0.217276146391318,0.0897289838563253,0.19829585914645,0.25995791654215,0.115523786911454,0.194622072558338,0.245375529291473,0.102161297720099,0.17147271228107,0.224418409397718,0.0987390101657267
"3453",3453,-2.24291485951364,0.21310752452452,0.102920978801842,-2.13839902636265,-0.0173279560491382,0.211601048817656,-2.24295407567842,0.183132757429771,0.123693502798072,-2.13042776207426,0.0125912197865372,0.170143192048411,1000,0.75,0.166821768096023,0.223694075427673,0.0984386576111272,0.188722486960246,0.259274027099458,0.126661841342952,0.189267844692943,0.24660334040517,0.114594042505647,0.165736101154345,0.223500770539998,0.108393481373771
"3454",3454,-2.46956385874687,0.122812838780126,0.458197247601577,-2.32763972882085,0.0784517633208024,0.319676228952426,-2.52542729116116,0.258036184055815,0.370796614139824,-2.45766693012085,0.169152971401155,0.391827937016002,1000,0.75,0.197615659813297,0.253772389409491,0.102146461276515,0.218425537368207,0.278528012122664,0.126686590822731,0.233590153798464,0.286857895774787,0.116697098157396,0.208734825608679,0.260135344612749,0.112152694371132
"3455",3455,-2.27436776662408,0.158275977513873,0.132689388283482,-2.09381145550015,-0.0750430829433186,0.28410307218544,-2.25645987152553,0.147469881340113,0.1723813641256,-2.24935428852495,0.140973707600327,0.178427956976222,1000,0.75,0.165940631357325,0.22087240983224,0.0988722769177008,0.187731212271999,0.248942332299142,0.117826844780236,0.187023359973261,0.241193841131641,0.110605261831319,0.173384989932404,0.223675672682254,0.105072777750133
"3456",3456,-2.68718030762822,0.726964043390212,0.239102003295145,-2.72926806646283,0.708201476552832,0.231760400941324,-2.60663339830835,0.544081132972272,0.270926612166204,-2.72197168034485,0.736946906732632,0.237578748911555,1000,0.75,0.205649765426128,0.255141658372302,0.108487464566686,0.250436579123952,0.303719013740375,0.134136672547862,0.238626982917043,0.289493094017864,0.121424530307802,0.220783166432012,0.266457258450581,0.116934585402224
"3457",3457,-2.29833611636758,-0.029074661133645,0.214432393967314,-2.30626127277053,-0.0729391182043212,0.194243886719698,-2.16017761786192,-0.269395871157117,0.268456081202904,-2.30159184176641,-0.0456552270118207,0.20651684411545,1000,0.75,0.174239020143515,0.240882421778101,0.107686959134613,0.207803255822851,0.285779276354644,0.136800059891082,0.187848394343942,0.260217723390226,0.122921760401082,0.178371737276917,0.243835368304362,0.117005834794533
